source,source_iso3,recipient,recipient_iso3,year,category,value_usd
USA,USA,Egypt,EGY,2017,Enrichment,236676
USA,USA,Egypt,EGY,2017,Fuel fabrication,1844
USA,USA,Egypt,EGY,2017,Ignore,518898
USA,USA,Egypt,EGY,2017,Mining,1703
USA,USA,Egypt,EGY,2017,Spent Fuel / HLW,53073
USA,USA,Egypt,EGY,2018,Enrichment,1115926
USA,USA,Egypt,EGY,2018,Ignore,203434
USA,USA,Egypt,EGY,2018,Mining,160128
USA,USA,Egypt,EGY,2018,Spent Fuel / HLW,116035
USA,USA,Egypt,EGY,2019,Enrichment,1855340
USA,USA,Egypt,EGY,2019,Ignore,392853
USA,USA,Egypt,EGY,2019,Mining,110727
USA,USA,Egypt,EGY,2019,Power Plant,6325
USA,USA,Egypt,EGY,2020,Enrichment,19859
USA,USA,Egypt,EGY,2020,Ignore,549726
USA,USA,Egypt,EGY,2020,Mining,116119
USA,USA,Egypt,EGY,2021,Enrichment,95501
USA,USA,Egypt,EGY,2021,Ignore,487298
USA,USA,Egypt,EGY,2021,Spent Fuel / HLW,22442
USA,USA,El Salvador,SLV,2017,Enrichment,169017
USA,USA,El Salvador,SLV,2017,Fuel fabrication,12831
USA,USA,El Salvador,SLV,2017,Ignore,22170
USA,USA,El Salvador,SLV,2017,Power Plant,5578
USA,USA,El Salvador,SLV,2018,Ignore,8699924
USA,USA,El Salvador,SLV,2018,Power Plant,112747
USA,USA,El Salvador,SLV,2019,Ignore,940966
USA,USA,El Salvador,SLV,2019,Power Plant,8686
USA,USA,El Salvador,SLV,2020,Enrichment,6553
USA,USA,El Salvador,SLV,2020,Fuel fabrication,25600
USA,USA,El Salvador,SLV,2020,Ignore,2470973
USA,USA,El Salvador,SLV,2020,Power Plant,13254
USA,USA,El Salvador,SLV,2021,Fuel fabrication,13679
USA,USA,El Salvador,SLV,2021,Ignore,4526296
USA,USA,El Salvador,SLV,2021,Power Plant,3230
USA,USA,Equatorial Guinea,GNQ,2017,Ignore,16437
USA,USA,Equatorial Guinea,GNQ,2021,Ignore,2639
USA,USA,Estonia,EST,2017,Enrichment,76
USA,USA,Estonia,EST,2017,Ignore,27211
USA,USA,Estonia,EST,2017,Power Plant,32
USA,USA,Estonia,EST,2018,Enrichment,34
USA,USA,Estonia,EST,2018,Fuel fabrication,420789
USA,USA,Estonia,EST,2018,Ignore,15149
USA,USA,Estonia,EST,2019,Fuel fabrication,364094
USA,USA,Estonia,EST,2019,Ignore,16408
USA,USA,Estonia,EST,2019,Power Plant,347
USA,USA,Estonia,EST,2020,Fuel fabrication,409414
USA,USA,Estonia,EST,2020,Ignore,21423
USA,USA,Estonia,EST,2020,Power Plant,693
USA,USA,Estonia,EST,2021,Enrichment,15122
USA,USA,Estonia,EST,2021,Fuel fabrication,603584
USA,USA,Estonia,EST,2021,Ignore,57393
USA,USA,Estonia,EST,2021,Power Plant,9246
USA,USA,Ethiopia,ETH,2017,Fuel fabrication,5113
USA,USA,Ethiopia,ETH,2018,Enrichment,14708
USA,USA,Ethiopia,ETH,2018,Fuel fabrication,1168
USA,USA,Ethiopia,ETH,2018,Ignore,68097
USA,USA,Ethiopia,ETH,2019,Fuel fabrication,249155
USA,USA,Ethiopia,ETH,2019,Ignore,78721
USA,USA,Ethiopia,ETH,2020,Enrichment,82878
USA,USA,Ethiopia,ETH,2020,Ignore,4408
USA,USA,Ethiopia,ETH,2020,Spent Fuel / HLW,424
USA,USA,Ethiopia,ETH,2021,Power Plant,964
USA,USA,FS Micronesia,FSM,2020,Enrichment,4778
USA,USA,Fiji,FJI,2018,Ignore,33665
USA,USA,Finland,FIN,2017,Enrichment,564
USA,USA,Finland,FIN,2017,Fuel fabrication,52859
USA,USA,Finland,FIN,2017,Ignore,628983
USA,USA,Finland,FIN,2017,Power Plant,22094
USA,USA,Finland,FIN,2018,Fuel fabrication,20295
USA,USA,Finland,FIN,2018,Ignore,852303
USA,USA,Finland,FIN,2018,Power Plant,2201001
USA,USA,Finland,FIN,2019,Enrichment,714
USA,USA,Finland,FIN,2019,Fuel fabrication,13047
USA,USA,Finland,FIN,2019,Ignore,653451
USA,USA,Finland,FIN,2019,Mining,841
USA,USA,Finland,FIN,2019,Power Plant,919960
USA,USA,Finland,FIN,2020,Enrichment,3078
USA,USA,Finland,FIN,2020,Fuel fabrication,456426
USA,USA,Finland,FIN,2020,Ignore,818740
USA,USA,Finland,FIN,2020,Mining,198
USA,USA,Finland,FIN,2020,Power Plant,2148296
USA,USA,Finland,FIN,2021,Enrichment,6023
USA,USA,Finland,FIN,2021,Fuel fabrication,17039
USA,USA,Finland,FIN,2021,Ignore,1668617
USA,USA,Finland,FIN,2021,Power Plant,1814937
USA,USA,France,FRA,2017,Enrichment,4364715
USA,USA,France,FRA,2017,Fuel fabrication,26551282
USA,USA,France,FRA,2017,Ignore,15013403
USA,USA,France,FRA,2017,Mining,3971
USA,USA,France,FRA,2017,Power Plant,6241425
USA,USA,France,FRA,2018,Enrichment,5979063
USA,USA,France,FRA,2018,Fuel fabrication,33092178
USA,USA,France,FRA,2018,Ignore,15388043
USA,USA,France,FRA,2018,Mining,96
USA,USA,France,FRA,2018,Power Plant,4752853
USA,USA,France,FRA,2018,Spent Fuel / HLW,3000
USA,USA,France,FRA,2019,Enrichment,3235920
USA,USA,France,FRA,2019,Fuel fabrication,17228519
USA,USA,France,FRA,2019,Ignore,15763482
USA,USA,France,FRA,2019,Mining,3971
USA,USA,France,FRA,2019,Power Plant,8368698
USA,USA,France,FRA,2019,Spent Fuel / HLW,2924
USA,USA,France,FRA,2020,Enrichment,43672145
USA,USA,France,FRA,2020,Fuel fabrication,19233512
USA,USA,France,FRA,2020,Ignore,8420858
USA,USA,France,FRA,2020,Mining,19364
USA,USA,France,FRA,2020,Power Plant,24308952
USA,USA,France,FRA,2021,Enrichment,334878
USA,USA,France,FRA,2021,Fuel fabrication,12163461
USA,USA,France,FRA,2021,Ignore,10929386
USA,USA,France,FRA,2021,Mining,4567
USA,USA,France,FRA,2021,Power Plant,15941602
USA,USA,French Polynesia,PYF,2017,Fuel fabrication,5775
USA,USA,French Polynesia,PYF,2017,Power Plant,12
USA,USA,French Polynesia,PYF,2018,Fuel fabrication,80
USA,USA,French Polynesia,PYF,2018,Ignore,11379
USA,USA,French Polynesia,PYF,2018,Power Plant,24
USA,USA,French Polynesia,PYF,2019,Enrichment,14627
USA,USA,French Polynesia,PYF,2019,Fuel fabrication,492
USA,USA,French Polynesia,PYF,2019,Ignore,1415
USA,USA,French Polynesia,PYF,2020,Power Plant,23
USA,USA,Gabon,GAB,2018,Ignore,101588
USA,USA,Gabon,GAB,2019,Ignore,59383
USA,USA,Gabon,GAB,2019,Power Plant,49840
USA,USA,Gambia,GMB,2020,Enrichment,55
USA,USA,Georgia,GEO,2017,Ignore,9176
USA,USA,Georgia,GEO,2018,Ignore,2667
USA,USA,Georgia,GEO,2019,Ignore,21404
USA,USA,Georgia,GEO,2020,Ignore,29086
USA,USA,Georgia,GEO,2021,Ignore,8657
USA,USA,Germany,DEU,2017,Enrichment,236691
USA,USA,Germany,DEU,2017,Fuel fabrication,13022324
USA,USA,Germany,DEU,2017,Ignore,24348186
USA,USA,Germany,DEU,2017,Mining,147675567
USA,USA,Germany,DEU,2017,Power Plant,20880556
USA,USA,Germany,DEU,2017,Spent Fuel / HLW,1305
USA,USA,Germany,DEU,2018,Enrichment,237981
USA,USA,Germany,DEU,2018,Fuel fabrication,11313804
USA,USA,Germany,DEU,2018,Ignore,35510405
USA,USA,Germany,DEU,2018,Mining,145655944
USA,USA,Germany,DEU,2018,Power Plant,25423201
USA,USA,Germany,DEU,2018,Spent Fuel / HLW,7501
USA,USA,Germany,DEU,2019,Enrichment,110917
USA,USA,Germany,DEU,2019,Fuel fabrication,13335993
USA,USA,Germany,DEU,2019,Ignore,21486683
USA,USA,Germany,DEU,2019,Mining,72452
USA,USA,Germany,DEU,2019,Power Plant,23573220
USA,USA,Germany,DEU,2020,Enrichment,112313
USA,USA,Germany,DEU,2020,Fuel fabrication,4523796
USA,USA,Germany,DEU,2020,Ignore,31618964
USA,USA,Germany,DEU,2020,Mining,6381
USA,USA,Germany,DEU,2020,Power Plant,23783335
USA,USA,Germany,DEU,2021,Enrichment,296856
USA,USA,Germany,DEU,2021,Fuel fabrication,3220887
USA,USA,Germany,DEU,2021,Ignore,19809829
USA,USA,Germany,DEU,2021,Mining,45811170
USA,USA,Germany,DEU,2021,Power Plant,22762086
USA,USA,Ghana,GHA,2017,Enrichment,251
USA,USA,Ghana,GHA,2017,Fuel fabrication,59
USA,USA,Ghana,GHA,2017,Ignore,14159
USA,USA,Ghana,GHA,2018,Enrichment,1725
USA,USA,Ghana,GHA,2018,Fuel fabrication,93037
USA,USA,Ghana,GHA,2018,Ignore,89823
USA,USA,Ghana,GHA,2018,Spent Fuel / HLW,10189
USA,USA,Ghana,GHA,2019,Enrichment,3805
USA,USA,Ghana,GHA,2019,Ignore,20197
USA,USA,Ghana,GHA,2019,Mining,1914
USA,USA,Ghana,GHA,2019,Spent Fuel / HLW,131
USA,USA,Ghana,GHA,2021,Ignore,2958
USA,USA,Greece,GRC,2017,Ignore,59366
USA,USA,Greece,GRC,2018,Ignore,69022
USA,USA,Greece,GRC,2019,Ignore,38503
USA,USA,Greece,GRC,2020,Fuel fabrication,458
USA,USA,Greece,GRC,2020,Ignore,68969
USA,USA,Greece,GRC,2021,Fuel fabrication,1662307
USA,USA,Greece,GRC,2021,Ignore,218692
USA,USA,Grenada,GRD,2017,Fuel fabrication,74888
USA,USA,Grenada,GRD,2018,Ignore,5035
USA,USA,Grenada,GRD,2019,Ignore,44
USA,USA,Grenada,GRD,2020,Enrichment,1270
USA,USA,Grenada,GRD,2020,Ignore,2569
USA,USA,Grenada,GRD,2021,Power Plant,247
USA,USA,Guatemala,GTM,2017,Enrichment,10800
USA,USA,Guatemala,GTM,2017,Fuel fabrication,313
USA,USA,Guatemala,GTM,2017,Ignore,149977
USA,USA,Guatemala,GTM,2017,Power Plant,17588
USA,USA,Guatemala,GTM,2018,Enrichment,73519
USA,USA,Guatemala,GTM,2018,Fuel fabrication,3601
USA,USA,Guatemala,GTM,2018,Ignore,414636
USA,USA,Guatemala,GTM,2018,Power Plant,49454
USA,USA,Guatemala,GTM,2018,Spent Fuel / HLW,9300
USA,USA,Guatemala,GTM,2019,Enrichment,738
USA,USA,Guatemala,GTM,2019,Fuel fabrication,3389
USA,USA,Guatemala,GTM,2019,Ignore,144048
USA,USA,Guatemala,GTM,2019,Mining,239
USA,USA,Guatemala,GTM,2019,Power Plant,10590
USA,USA,Guatemala,GTM,2020,Enrichment,2522
USA,USA,Guatemala,GTM,2020,Fuel fabrication,1858
USA,USA,Guatemala,GTM,2020,Ignore,141581
USA,USA,Guatemala,GTM,2020,Mining,2845
USA,USA,Guatemala,GTM,2020,Power Plant,4969
USA,USA,Guatemala,GTM,2021,Fuel fabrication,9413
USA,USA,Guatemala,GTM,2021,Ignore,166156
USA,USA,Guatemala,GTM,2021,Mining,130
USA,USA,Guatemala,GTM,2021,Power Plant,65728
USA,USA,Guinea,GIN,2019,Ignore,36636
USA,USA,Guyana,GUY,2017,Fuel fabrication,2598
USA,USA,Guyana,GUY,2018,Fuel fabrication,14478
USA,USA,Guyana,GUY,2019,Enrichment,48700
USA,USA,Guyana,GUY,2019,Fuel fabrication,2207
USA,USA,Guyana,GUY,2019,Ignore,36502
USA,USA,Guyana,GUY,2019,Power Plant,1201
USA,USA,Guyana,GUY,2020,Enrichment,72
USA,USA,Guyana,GUY,2020,Fuel fabrication,1783
USA,USA,Guyana,GUY,2020,Ignore,178649
USA,USA,Guyana,GUY,2021,Fuel fabrication,6795
USA,USA,Guyana,GUY,2021,Ignore,188438
USA,USA,Guyana,GUY,2021,Power Plant,17891
USA,USA,Haiti,HTI,2017,Enrichment,4479
USA,USA,Haiti,HTI,2019,Enrichment,4000
USA,USA,Haiti,HTI,2019,Fuel fabrication,6144
USA,USA,Haiti,HTI,2020,Enrichment,38847
USA,USA,Haiti,HTI,2020,Ignore,6212
USA,USA,Honduras,HND,2017,Enrichment,15
USA,USA,Honduras,HND,2017,Fuel fabrication,18902
USA,USA,Honduras,HND,2017,Ignore,47182
USA,USA,Honduras,HND,2017,Mining,4340
USA,USA,Honduras,HND,2017,Power Plant,1829
USA,USA,Honduras,HND,2018,Enrichment,50
USA,USA,Honduras,HND,2018,Fuel fabrication,24043
USA,USA,Honduras,HND,2018,Ignore,30688
USA,USA,Honduras,HND,2018,Power Plant,5048
USA,USA,Honduras,HND,2019,Ignore,75409
USA,USA,Honduras,HND,2019,Mining,7419
USA,USA,Honduras,HND,2019,Power Plant,22000
USA,USA,Honduras,HND,2020,Fuel fabrication,736
USA,USA,Honduras,HND,2020,Ignore,2589
USA,USA,Honduras,HND,2020,Power Plant,243
USA,USA,Honduras,HND,2021,Enrichment,3144
USA,USA,Honduras,HND,2021,Fuel fabrication,7281
USA,USA,Honduras,HND,2021,Ignore,49133
USA,USA,Honduras,HND,2021,Power Plant,729
USA,USA,Hong Kong,HKG,2017,Fuel fabrication,28672
USA,USA,Hong Kong,HKG,2017,Ignore,890472
USA,USA,Hong Kong,HKG,2017,Mining,63135
USA,USA,Hong Kong,HKG,2017,Power Plant,207551
USA,USA,Hong Kong,HKG,2018,Enrichment,19521
USA,USA,Hong Kong,HKG,2018,Fuel fabrication,159156
USA,USA,Hong Kong,HKG,2018,Ignore,265613
USA,USA,Hong Kong,HKG,2018,Mining,714928
USA,USA,Hong Kong,HKG,2018,Power Plant,100780
USA,USA,Hong Kong,HKG,2019,Enrichment,4730
USA,USA,Hong Kong,HKG,2019,Fuel fabrication,365572
USA,USA,Hong Kong,HKG,2019,Ignore,2370721
USA,USA,Hong Kong,HKG,2019,Mining,2094571
USA,USA,Hong Kong,HKG,2019,Power Plant,252602
USA,USA,Hong Kong,HKG,2020,Fuel fabrication,372428
USA,USA,Hong Kong,HKG,2020,Ignore,248828
USA,USA,Hong Kong,HKG,2020,Mining,1505063
USA,USA,Hong Kong,HKG,2020,Power Plant,305641
USA,USA,Hong Kong,HKG,2021,Enrichment,15905
USA,USA,Hong Kong,HKG,2021,Fuel fabrication,143503
USA,USA,Hong Kong,HKG,2021,Ignore,5189104
USA,USA,Hong Kong,HKG,2021,Power Plant,321385
USA,USA,Hungary,HUN,2017,Enrichment,11495
USA,USA,Hungary,HUN,2017,Fuel fabrication,187656
USA,USA,Hungary,HUN,2017,Ignore,993919
USA,USA,Hungary,HUN,2017,Power Plant,1276886
USA,USA,Hungary,HUN,2018,Enrichment,51201
USA,USA,Hungary,HUN,2018,Fuel fabrication,23268
USA,USA,Hungary,HUN,2018,Ignore,159829
USA,USA,Hungary,HUN,2018,Power Plant,344061
USA,USA,Hungary,HUN,2019,Enrichment,689
USA,USA,Hungary,HUN,2019,Fuel fabrication,69513
USA,USA,Hungary,HUN,2019,Ignore,244939
USA,USA,Hungary,HUN,2019,Mining,3461
USA,USA,Hungary,HUN,2019,Power Plant,517244
USA,USA,Hungary,HUN,2020,Enrichment,567
USA,USA,Hungary,HUN,2020,Fuel fabrication,85394
USA,USA,Hungary,HUN,2020,Ignore,374692
USA,USA,Hungary,HUN,2020,Power Plant,242194
USA,USA,Hungary,HUN,2021,Enrichment,392
USA,USA,Hungary,HUN,2021,Fuel fabrication,97227
USA,USA,Hungary,HUN,2021,Ignore,268035
USA,USA,Hungary,HUN,2021,Power Plant,801480
USA,USA,Iceland,ISL,2017,Ignore,4592
USA,USA,Iceland,ISL,2017,Power Plant,493
USA,USA,Iceland,ISL,2018,Enrichment,157
USA,USA,Iceland,ISL,2018,Fuel fabrication,2674
USA,USA,Iceland,ISL,2018,Ignore,16915
USA,USA,Iceland,ISL,2018,Power Plant,291
USA,USA,Iceland,ISL,2019,Enrichment,1937
USA,USA,Iceland,ISL,2019,Fuel fabrication,629
USA,USA,Iceland,ISL,2019,Ignore,29600
USA,USA,Iceland,ISL,2019,Power Plant,131
USA,USA,Iceland,ISL,2020,Enrichment,49447
USA,USA,Iceland,ISL,2020,Fuel fabrication,88
USA,USA,Iceland,ISL,2020,Ignore,29126
USA,USA,Iceland,ISL,2020,Power Plant,298
USA,USA,Iceland,ISL,2021,Enrichment,29899
USA,USA,Iceland,ISL,2021,Fuel fabrication,87
USA,USA,Iceland,ISL,2021,Ignore,5405
USA,USA,Iceland,ISL,2021,Power Plant,479
USA,USA,India,IND,2017,Enrichment,31632
USA,USA,India,IND,2017,Fuel fabrication,53396
USA,USA,India,IND,2017,Ignore,2545224
USA,USA,India,IND,2017,Mining,10700
USA,USA,India,IND,2017,Power Plant,868409
USA,USA,India,IND,2017,Spent Fuel / HLW,5997
USA,USA,India,IND,2018,Enrichment,48630
USA,USA,India,IND,2018,Fuel fabrication,487928
USA,USA,India,IND,2018,Ignore,2900734
USA,USA,India,IND,2018,Mining,4330
USA,USA,India,IND,2018,Power Plant,1306586
USA,USA,India,IND,2019,Enrichment,208687
USA,USA,India,IND,2019,Fuel fabrication,236980
USA,USA,India,IND,2019,Ignore,5658298
USA,USA,India,IND,2019,Power Plant,1237844
USA,USA,India,IND,2020,Enrichment,339021
USA,USA,India,IND,2020,Fuel fabrication,477817
USA,USA,India,IND,2020,Ignore,2973264
USA,USA,India,IND,2020,Power Plant,1111984
USA,USA,India,IND,2021,Enrichment,425311
USA,USA,India,IND,2021,Fuel fabrication,722963
USA,USA,India,IND,2021,Ignore,3768673
USA,USA,India,IND,2021,Power Plant,1944939
USA,USA,Indonesia,IDN,2017,Enrichment,361906
USA,USA,Indonesia,IDN,2017,Fuel fabrication,68466
USA,USA,Indonesia,IDN,2017,Ignore,1352215
USA,USA,Indonesia,IDN,2017,Power Plant,28726
USA,USA,Indonesia,IDN,2018,Enrichment,319315
USA,USA,Indonesia,IDN,2018,Fuel fabrication,30538
USA,USA,Indonesia,IDN,2018,Ignore,868744
USA,USA,Indonesia,IDN,2018,Power Plant,304094
USA,USA,Indonesia,IDN,2019,Enrichment,44182
USA,USA,Indonesia,IDN,2019,Fuel fabrication,40288
USA,USA,Indonesia,IDN,2019,Ignore,983220
USA,USA,Indonesia,IDN,2019,Power Plant,98458
USA,USA,Indonesia,IDN,2020,Enrichment,401286
USA,USA,Indonesia,IDN,2020,Fuel fabrication,60794
USA,USA,Indonesia,IDN,2020,Ignore,1336032
USA,USA,Indonesia,IDN,2020,Power Plant,83629
USA,USA,Indonesia,IDN,2020,Spent Fuel / HLW,6130
USA,USA,Indonesia,IDN,2021,Enrichment,352053
USA,USA,Indonesia,IDN,2021,Fuel fabrication,20292
USA,USA,Indonesia,IDN,2021,Ignore,2354679
USA,USA,Indonesia,IDN,2021,Power Plant,116718
USA,USA,Iraq,IRQ,2017,Ignore,19375
USA,USA,Iraq,IRQ,2018,Enrichment,3651
USA,USA,Iraq,IRQ,2018,Ignore,51491
USA,USA,Iraq,IRQ,2019,Ignore,23656
USA,USA,Iraq,IRQ,2020,Ignore,19604
USA,USA,Iraq,IRQ,2021,Ignore,14704
USA,USA,Ireland,IRL,2017,Enrichment,119783
USA,USA,Ireland,IRL,2017,Fuel fabrication,4403
USA,USA,Ireland,IRL,2017,Ignore,562352
USA,USA,Ireland,IRL,2017,Mining,78400
USA,USA,Ireland,IRL,2017,Power Plant,96305
USA,USA,Ireland,IRL,2017,Spent Fuel / HLW,3084
USA,USA,Ireland,IRL,2018,Fuel fabrication,7840
USA,USA,Ireland,IRL,2018,Ignore,735294
USA,USA,Ireland,IRL,2018,Mining,26657
USA,USA,Ireland,IRL,2018,Power Plant,78112
USA,USA,Ireland,IRL,2019,Enrichment,1881
USA,USA,Ireland,IRL,2019,Fuel fabrication,45981
USA,USA,Ireland,IRL,2019,Ignore,985550
USA,USA,Ireland,IRL,2019,Mining,28
USA,USA,Ireland,IRL,2019,Power Plant,410356
USA,USA,Ireland,IRL,2020,Enrichment,159
USA,USA,Ireland,IRL,2020,Fuel fabrication,37680
USA,USA,Ireland,IRL,2020,Ignore,653676
USA,USA,Ireland,IRL,2020,Power Plant,256171
USA,USA,Ireland,IRL,2021,Enrichment,9362
USA,USA,Ireland,IRL,2021,Fuel fabrication,30142
USA,USA,Ireland,IRL,2021,Ignore,1351468
USA,USA,Ireland,IRL,2021,Power Plant,414062
USA,USA,Israel,ISR,2017,Enrichment,99990
USA,USA,Israel,ISR,2017,Fuel fabrication,146821
USA,USA,Israel,ISR,2017,Ignore,2508580
USA,USA,Israel,ISR,2017,Mining,17877
USA,USA,Israel,ISR,2017,Power Plant,423033
USA,USA,Israel,ISR,2017,Spent Fuel / HLW,2610
USA,USA,Israel,ISR,2018,Enrichment,454797
USA,USA,Israel,ISR,2018,Fuel fabrication,9467
USA,USA,Israel,ISR,2018,Ignore,2037356
USA,USA,Israel,ISR,2018,Mining,45921
USA,USA,Israel,ISR,2018,Power Plant,192496
USA,USA,Israel,ISR,2019,Enrichment,722269
USA,USA,Israel,ISR,2019,Fuel fabrication,44740
USA,USA,Israel,ISR,2019,Ignore,1470244
USA,USA,Israel,ISR,2019,Mining,8581
USA,USA,Israel,ISR,2019,Power Plant,539788
USA,USA,Israel,ISR,2020,Enrichment,335464
USA,USA,Israel,ISR,2020,Fuel fabrication,18367
USA,USA,Israel,ISR,2020,Ignore,4342362
USA,USA,Israel,ISR,2020,Mining,1000
USA,USA,Israel,ISR,2020,Power Plant,352743
USA,USA,Israel,ISR,2021,Enrichment,79795
USA,USA,Israel,ISR,2021,Fuel fabrication,7814
USA,USA,Israel,ISR,2021,Ignore,4089862
USA,USA,Israel,ISR,2021,Mining,2000
USA,USA,Israel,ISR,2021,Power Plant,601898
USA,USA,Italy,ITA,2017,Enrichment,50978
USA,USA,Italy,ITA,2017,Fuel fabrication,152606
USA,USA,Italy,ITA,2017,Ignore,1681335
USA,USA,Italy,ITA,2017,Mining,2789
USA,USA,Italy,ITA,2017,Power Plant,751351
USA,USA,Italy,ITA,2018,Enrichment,8444
USA,USA,Italy,ITA,2018,Fuel fabrication,1338118
USA,USA,Italy,ITA,2018,Ignore,1679224
USA,USA,Italy,ITA,2018,Mining,14141
USA,USA,Italy,ITA,2018,Power Plant,936632
USA,USA,Italy,ITA,2018,Spent Fuel / HLW,19674
USA,USA,Italy,ITA,2019,Enrichment,3400
USA,USA,Italy,ITA,2019,Fuel fabrication,473767
USA,USA,Italy,ITA,2019,Ignore,1872158
USA,USA,Italy,ITA,2019,Mining,4519
USA,USA,Italy,ITA,2019,Power Plant,824109
USA,USA,Italy,ITA,2020,Enrichment,11227
USA,USA,Italy,ITA,2020,Fuel fabrication,1044933
USA,USA,Italy,ITA,2020,Ignore,1505680
USA,USA,Italy,ITA,2020,Power Plant,1814487
USA,USA,Italy,ITA,2021,Enrichment,117052
USA,USA,Italy,ITA,2021,Fuel fabrication,3053704
USA,USA,Italy,ITA,2021,Ignore,1665251
USA,USA,Italy,ITA,2021,Power Plant,949644
USA,USA,Jamaica,JAM,2017,Enrichment,5148
USA,USA,Jamaica,JAM,2017,Fuel fabrication,15957
USA,USA,Jamaica,JAM,2017,Ignore,123316
USA,USA,Jamaica,JAM,2017,Mining,4271
USA,USA,Jamaica,JAM,2017,Power Plant,181
USA,USA,Jamaica,JAM,2018,Fuel fabrication,11782
USA,USA,Jamaica,JAM,2018,Ignore,149534
USA,USA,Jamaica,JAM,2018,Mining,9208
USA,USA,Jamaica,JAM,2018,Power Plant,5278
USA,USA,Jamaica,JAM,2019,Enrichment,123
USA,USA,Jamaica,JAM,2019,Fuel fabrication,660
USA,USA,Jamaica,JAM,2019,Ignore,135276
USA,USA,Jamaica,JAM,2019,Power Plant,310
USA,USA,Jamaica,JAM,2019,Spent Fuel / HLW,28590
USA,USA,Jamaica,JAM,2020,Enrichment,2116
USA,USA,Jamaica,JAM,2020,Fuel fabrication,6289
USA,USA,Jamaica,JAM,2020,Ignore,97231
USA,USA,Jamaica,JAM,2020,Spent Fuel / HLW,15033
USA,USA,Jamaica,JAM,2021,Fuel fabrication,7286
USA,USA,Jamaica,JAM,2021,Ignore,114948
USA,USA,Jamaica,JAM,2021,Power Plant,10106
USA,USA,Jamaica,JAM,2021,Spent Fuel / HLW,10005
USA,USA,Japan,JPN,2017,Enrichment,58099078
USA,USA,Japan,JPN,2017,Fuel fabrication,6012137
USA,USA,Japan,JPN,2017,Ignore,23958052
USA,USA,Japan,JPN,2017,Mining,415424
USA,USA,Japan,JPN,2017,Power Plant,8071699
USA,USA,Japan,JPN,2017,Spent Fuel / HLW,2931
USA,USA,Japan,JPN,2018,Enrichment,116863568
USA,USA,Japan,JPN,2018,Fuel fabrication,9093838
USA,USA,Japan,JPN,2018,Ignore,57975412
USA,USA,Japan,JPN,2018,Mining,2200073
USA,USA,Japan,JPN,2018,Power Plant,6452655
USA,USA,Japan,JPN,2019,Enrichment,224145
USA,USA,Japan,JPN,2019,Fuel fabrication,5867766
USA,USA,Japan,JPN,2019,Ignore,84204463
USA,USA,Japan,JPN,2019,Mining,22411
USA,USA,Japan,JPN,2019,Power Plant,6229374
USA,USA,Japan,JPN,2020,Enrichment,405558
USA,USA,Japan,JPN,2020,Fuel fabrication,5246130
USA,USA,Japan,JPN,2020,Ignore,38756721
USA,USA,Japan,JPN,2020,Mining,23236
USA,USA,Japan,JPN,2020,Power Plant,4266046
USA,USA,Japan,JPN,2021,Enrichment,11247132
USA,USA,Japan,JPN,2021,Fuel fabrication,101661507
USA,USA,Japan,JPN,2021,Ignore,34993615
USA,USA,Japan,JPN,2021,Power Plant,4697067
USA,USA,Jordan,JOR,2017,Fuel fabrication,15600
USA,USA,Jordan,JOR,2017,Ignore,247203
USA,USA,Jordan,JOR,2018,Fuel fabrication,115618
USA,USA,Jordan,JOR,2018,Ignore,193998
USA,USA,Jordan,JOR,2019,Ignore,440975
USA,USA,Jordan,JOR,2019,Mining,1234
USA,USA,Jordan,JOR,2019,Power Plant,7309
USA,USA,Jordan,JOR,2020,Fuel fabrication,5127
USA,USA,Jordan,JOR,2020,Ignore,167876
USA,USA,Jordan,JOR,2020,Power Plant,131180
USA,USA,Jordan,JOR,2021,Ignore,386362
USA,USA,Jordan,JOR,2021,Power Plant,12940
USA,USA,Kazakhstan,KAZ,2017,Enrichment,17175583
USA,USA,Kazakhstan,KAZ,2017,Ignore,256152
USA,USA,Kazakhstan,KAZ,2017,Power Plant,514
USA,USA,Kazakhstan,KAZ,2018,Enrichment,3939168
USA,USA,Kazakhstan,KAZ,2018,Ignore,157053
USA,USA,Kazakhstan,KAZ,2018,Mining,725
USA,USA,Kazakhstan,KAZ,2018,Power Plant,202
USA,USA,Kazakhstan,KAZ,2019,Enrichment,17927168
USA,USA,Kazakhstan,KAZ,2019,Fuel fabrication,4350
USA,USA,Kazakhstan,KAZ,2019,Ignore,68338
USA,USA,Kazakhstan,KAZ,2019,Power Plant,749
USA,USA,Kazakhstan,KAZ,2020,Enrichment,8297998
USA,USA,Kazakhstan,KAZ,2020,Ignore,528496
USA,USA,Kazakhstan,KAZ,2021,Enrichment,2400542
USA,USA,Kazakhstan,KAZ,2021,Fuel fabrication,11962
USA,USA,Kazakhstan,KAZ,2021,Ignore,166478
USA,USA,Kenya,KEN,2017,Ignore,43136
USA,USA,Kenya,KEN,2017,Power Plant,2979
USA,USA,Kenya,KEN,2018,Fuel fabrication,3097
USA,USA,Kenya,KEN,2018,Ignore,30811
USA,USA,Kenya,KEN,2018,Mining,9500
USA,USA,Kenya,KEN,2019,Ignore,4700
USA,USA,Kenya,KEN,2019,Power Plant,3157
USA,USA,Kenya,KEN,2020,Ignore,11233
USA,USA,Kenya,KEN,2020,Power Plant,871
USA,USA,Kenya,KEN,2021,Ignore,44488
