source,source_iso3,recipient,recipient_iso3,year,category,value_usd
Bulgaria,BGR,Romania,ROM,2021,Mining,4192
Bulgaria,BGR,Romania,ROM,2021,Power Plant,188
Bulgaria,BGR,Russian Federation,RUS,2017,Ignore,6863
Bulgaria,BGR,Russian Federation,RUS,2017,Spent Fuel / HLW,365265
Bulgaria,BGR,Russian Federation,RUS,2020,Spent Fuel / HLW,139359
Bulgaria,BGR,Serbia,SRB,2016,Fuel fabrication,31864
Bulgaria,BGR,Serbia,SRB,2016,Ignore,700
Bulgaria,BGR,Serbia,SRB,2017,Ignore,1788
Bulgaria,BGR,Serbia,SRB,2018,Ignore,10952
Bulgaria,BGR,Serbia,SRB,2019,Ignore,22300
Bulgaria,BGR,Serbia,SRB,2020,Ignore,36580
Bulgaria,BGR,Serbia,SRB,2021,Ignore,38944
Bulgaria,BGR,Singapore,SGP,2019,Ignore,2828
Bulgaria,BGR,Slovenia,SVN,2017,Ignore,155648
Bulgaria,BGR,Slovenia,SVN,2018,Ignore,149284
Bulgaria,BGR,Slovenia,SVN,2019,Ignore,105258
Bulgaria,BGR,Slovenia,SVN,2020,Ignore,84072
Bulgaria,BGR,Slovenia,SVN,2020,Power Plant,16456
Bulgaria,BGR,Slovenia,SVN,2021,Ignore,3458
Bulgaria,BGR,South Africa,ZAF,2020,Ignore,938
Bulgaria,BGR,South Africa,ZAF,2021,Ignore,565
Bulgaria,BGR,Spain,ESP,2020,Ignore,6097
Bulgaria,BGR,Spain,ESP,2021,Ignore,47296
Bulgaria,BGR,Sweden,SWE,2017,Power Plant,5390
Bulgaria,BGR,Switzerland,CHE,2016,Ignore,2753
Bulgaria,BGR,Switzerland,CHE,2017,Ignore,52840
Bulgaria,BGR,Switzerland,CHE,2020,Ignore,9318
Bulgaria,BGR,Switzerland,CHE,2021,Ignore,12
Bulgaria,BGR,"Taiwan, China",TWN,2021,Power Plant,1003
Bulgaria,BGR,Thailand,THA,2019,Ignore,4829
Bulgaria,BGR,Thailand,THA,2020,Ignore,150
Bulgaria,BGR,Thailand,THA,2021,Ignore,2827
Bulgaria,BGR,Turkey,TUR,2016,Ignore,323287
Bulgaria,BGR,Turkey,TUR,2017,Ignore,394224
Bulgaria,BGR,Turkey,TUR,2017,Power Plant,126399
Bulgaria,BGR,Turkey,TUR,2018,Ignore,8642
Bulgaria,BGR,Turkey,TUR,2019,Ignore,3974
Bulgaria,BGR,Turkey,TUR,2020,Ignore,528
Bulgaria,BGR,Turkey,TUR,2020,Power Plant,2444
Bulgaria,BGR,Turkey,TUR,2021,Ignore,750
Bulgaria,BGR,USA,USA,2016,Ignore,77641
Bulgaria,BGR,USA,USA,2017,Ignore,16916
Bulgaria,BGR,USA,USA,2019,Ignore,47720
Bulgaria,BGR,USA,USA,2020,Ignore,93428
Bulgaria,BGR,USA,USA,2021,Ignore,45715
Bulgaria,BGR,United Kingdom,GBR,2020,Power Plant,18737
Burkina Faso,BFA,Ghana,GHA,2016,Fuel fabrication,15
Burundi,BDI,Dem. Rep. of the Congo,COD,2020,Enrichment,217
Burundi,BDI,Kenya,KEN,2017,Fuel fabrication,40
Burundi,BDI,Rwanda,RWA,2016,Ignore,13179
Burundi,BDI,Uganda,UGA,2016,Ignore,48625
Cambodia,KHM,China,CHN,2018,Power Plant,7936
Cambodia,KHM,France,FRA,2018,Fuel fabrication,1616
Cambodia,KHM,Germany,DEU,2021,Fuel fabrication,1507
Cambodia,KHM,Netherlands,NLD,2020,Ignore,13
Cambodia,KHM,Netherlands,NLD,2021,Ignore,43
Cameroon,CMR,Belgium,BEL,2016,Ignore,2168
Cameroon,CMR,Chad,TCD,2018,Fuel fabrication,8290
Cameroon,CMR,Congo,COG,2018,Ignore,15537
Cameroon,CMR,Congo,COG,2019,Ignore,305
Cameroon,CMR,Czech Rep.,CZE,2021,Ignore,3819
Cameroon,CMR,France,FRA,2016,Enrichment,1307
Cameroon,CMR,France,FRA,2016,Ignore,26268
Cameroon,CMR,France,FRA,2017,Enrichment,1131
Cameroon,CMR,France,FRA,2017,Fuel fabrication,895138
Cameroon,CMR,France,FRA,2017,Ignore,3499
Cameroon,CMR,France,FRA,2018,Ignore,685
Cameroon,CMR,France,FRA,2019,Ignore,257
Cameroon,CMR,France,FRA,2021,Ignore,62
Cameroon,CMR,Germany,DEU,2017,Ignore,1830
Cameroon,CMR,Germany,DEU,2019,Fuel fabrication,233441
Cameroon,CMR,Germany,DEU,2019,Ignore,1744
Cameroon,CMR,Ghana,GHA,2018,Ignore,15796
Cameroon,CMR,Hungary,HUN,2018,Ignore,21
Cameroon,CMR,India,IND,2016,Ignore,6627
Cameroon,CMR,Norway,NOR,2019,Fuel fabrication,446554
Cameroon,CMR,Qatar,QAT,2018,Spent Fuel / HLW,18939
Cameroon,CMR,Rep. of Korea,KOR,2021,Ignore,98
Cameroon,CMR,Russian Federation,RUS,2017,Ignore,28153
Cameroon,CMR,Singapore,SGP,2017,Power Plant,4062
Cameroon,CMR,South Africa,ZAF,2016,Ignore,789
Cameroon,CMR,South Africa,ZAF,2016,Spent Fuel / HLW,510
Cameroon,CMR,South Africa,ZAF,2017,Ignore,2087
Cameroon,CMR,South Africa,ZAF,2018,Ignore,2455
Cameroon,CMR,Switzerland,CHE,2021,Ignore,789
Cameroon,CMR,Turkmenistan,TKM,2016,Ignore,3774
Cameroon,CMR,USA,USA,2018,Power Plant,36828
Cameroon,CMR,United Kingdom,GBR,2019,Ignore,14403
Canada,CAN,Algeria,DZA,2017,Mining,1880
Canada,CAN,Argentina,ARG,2016,Ignore,217499
Canada,CAN,Argentina,ARG,2016,Mining,13149273
Canada,CAN,Argentina,ARG,2016,Power Plant,469298
Canada,CAN,Argentina,ARG,2017,Enrichment,1542609
Canada,CAN,Argentina,ARG,2017,Ignore,434108
Canada,CAN,Argentina,ARG,2017,Mining,11738082
Canada,CAN,Argentina,ARG,2017,Power Plant,2096577
Canada,CAN,Argentina,ARG,2018,Ignore,321306
Canada,CAN,Argentina,ARG,2018,Power Plant,4240718
Canada,CAN,Argentina,ARG,2019,Fuel fabrication,972391
Canada,CAN,Argentina,ARG,2019,Ignore,340637
Canada,CAN,Argentina,ARG,2019,Mining,4
Canada,CAN,Argentina,ARG,2019,Power Plant,397934
Canada,CAN,Argentina,ARG,2020,Ignore,267134
Canada,CAN,Argentina,ARG,2020,Power Plant,109261
Canada,CAN,Argentina,ARG,2021,Enrichment,2484546
Canada,CAN,Argentina,ARG,2021,Ignore,174764
Canada,CAN,Argentina,ARG,2021,Power Plant,3685
Canada,CAN,Armenia,ARM,2019,Power Plant,311
Canada,CAN,Australia,AUS,2016,Enrichment,960
Canada,CAN,Australia,AUS,2016,Fuel fabrication,45632
Canada,CAN,Australia,AUS,2016,Ignore,2093286
Canada,CAN,Australia,AUS,2016,Mining,901
Canada,CAN,Australia,AUS,2016,Power Plant,279066
Canada,CAN,Australia,AUS,2017,Fuel fabrication,28125
Canada,CAN,Australia,AUS,2017,Ignore,7048119
Canada,CAN,Australia,AUS,2017,Mining,146
Canada,CAN,Australia,AUS,2017,Power Plant,706777
Canada,CAN,Australia,AUS,2018,Fuel fabrication,5267
Canada,CAN,Australia,AUS,2018,Ignore,3925308
Canada,CAN,Australia,AUS,2018,Power Plant,977408
Canada,CAN,Australia,AUS,2019,Fuel fabrication,878
Canada,CAN,Australia,AUS,2019,Ignore,2976278
Canada,CAN,Australia,AUS,2019,Mining,4
Canada,CAN,Australia,AUS,2019,Power Plant,1057819
Canada,CAN,Australia,AUS,2020,Enrichment,6290
Canada,CAN,Australia,AUS,2020,Fuel fabrication,60348
Canada,CAN,Australia,AUS,2020,Ignore,1808058
Canada,CAN,Australia,AUS,2020,Power Plant,1207481
Canada,CAN,Australia,AUS,2021,Fuel fabrication,42731
Canada,CAN,Australia,AUS,2021,Ignore,2279644
Canada,CAN,Australia,AUS,2021,Power Plant,300819
Canada,CAN,Austria,AUT,2016,Fuel fabrication,628
Canada,CAN,Austria,AUT,2016,Ignore,211493
Canada,CAN,Austria,AUT,2016,Mining,272
Canada,CAN,Austria,AUT,2016,Power Plant,23937
Canada,CAN,Austria,AUT,2017,Enrichment,97
Canada,CAN,Austria,AUT,2017,Fuel fabrication,66185
Canada,CAN,Austria,AUT,2017,Ignore,1269
Canada,CAN,Austria,AUT,2017,Mining,607
Canada,CAN,Austria,AUT,2017,Power Plant,52118
Canada,CAN,Austria,AUT,2018,Fuel fabrication,83517
Canada,CAN,Austria,AUT,2018,Ignore,692864
Canada,CAN,Austria,AUT,2018,Mining,807
Canada,CAN,Austria,AUT,2018,Power Plant,69497
Canada,CAN,Austria,AUT,2019,Ignore,598
Canada,CAN,Austria,AUT,2019,Mining,1070
Canada,CAN,Austria,AUT,2019,Power Plant,18064
Canada,CAN,Austria,AUT,2020,Enrichment,149
Canada,CAN,Austria,AUT,2020,Fuel fabrication,3216
Canada,CAN,Austria,AUT,2020,Ignore,352919
Canada,CAN,Austria,AUT,2020,Mining,960
Canada,CAN,Austria,AUT,2020,Power Plant,40847
Canada,CAN,Austria,AUT,2021,Enrichment,97
Canada,CAN,Austria,AUT,2021,Ignore,3547
Canada,CAN,Austria,AUT,2021,Mining,481
Canada,CAN,Azerbaijan,AZE,2018,Ignore,150156
Canada,CAN,Bahrain,BHR,2018,Fuel fabrication,1065589
Canada,CAN,Bahrain,BHR,2019,Ignore,250660
Canada,CAN,Bahrain,BHR,2020,Ignore,69097
Canada,CAN,Bangladesh,BGD,2016,Ignore,139110
Canada,CAN,Bangladesh,BGD,2018,Ignore,1128891
Canada,CAN,Bangladesh,BGD,2019,Ignore,327106
Canada,CAN,Barbados,BRB,2019,Ignore,86
Canada,CAN,Barbados,BRB,2021,Ignore,162296
Canada,CAN,Belarus,BLR,2016,Power Plant,138400
Canada,CAN,Belarus,BLR,2017,Ignore,772497
Canada,CAN,Belarus,BLR,2017,Power Plant,320200
Canada,CAN,Belarus,BLR,2018,Ignore,5800
Canada,CAN,Belarus,BLR,2018,Power Plant,317800
Canada,CAN,Belarus,BLR,2019,Power Plant,124600
Canada,CAN,Belarus,BLR,2020,Ignore,1027526
Canada,CAN,Belarus,BLR,2020,Power Plant,164000
Canada,CAN,Belgium,BEL,2016,Fuel fabrication,452831
Canada,CAN,Belgium,BEL,2016,Ignore,8554592
Canada,CAN,Belgium,BEL,2016,Power Plant,6730813
Canada,CAN,Belgium,BEL,2017,Enrichment,1
Canada,CAN,Belgium,BEL,2017,Fuel fabrication,2395333
Canada,CAN,Belgium,BEL,2017,Ignore,20351206
Canada,CAN,Belgium,BEL,2017,Power Plant,22851994
Canada,CAN,Belgium,BEL,2018,Enrichment,185265
Canada,CAN,Belgium,BEL,2018,Fuel fabrication,1018137
Canada,CAN,Belgium,BEL,2018,Ignore,19706577
Canada,CAN,Belgium,BEL,2018,Power Plant,27512939
Canada,CAN,Belgium,BEL,2019,Enrichment,1
Canada,CAN,Belgium,BEL,2019,Fuel fabrication,65
Canada,CAN,Belgium,BEL,2019,Ignore,17162745
Canada,CAN,Belgium,BEL,2019,Mining,4
Canada,CAN,Belgium,BEL,2019,Power Plant,21550085
Canada,CAN,Belgium,BEL,2020,Enrichment,1
Canada,CAN,Belgium,BEL,2020,Fuel fabrication,8
Canada,CAN,Belgium,BEL,2020,Ignore,17614582
Canada,CAN,Belgium,BEL,2020,Power Plant,15470211
Canada,CAN,Belgium,BEL,2021,Fuel fabrication,127
Canada,CAN,Belgium,BEL,2021,Ignore,339866
Canada,CAN,Belgium,BEL,2021,Power Plant,9277713
Canada,CAN,Belize,BLZ,2021,Ignore,67151
Canada,CAN,Bermuda,BMU,2017,Ignore,715
Canada,CAN,Bermuda,BMU,2018,Ignore,38218
Canada,CAN,Bermuda,BMU,2019,Ignore,18024
Canada,CAN,Bermuda,BMU,2020,Ignore,15152
Canada,CAN,Bermuda,BMU,2021,Ignore,8144
Canada,CAN,Bolivia,BOL,2016,Fuel fabrication,700
Canada,CAN,Bolivia,BOL,2018,Ignore,9972
Canada,CAN,Bolivia,BOL,2019,Ignore,19537
Canada,CAN,Bolivia,BOL,2021,Enrichment,5460
Canada,CAN,Bolivia,BOL,2021,Fuel fabrication,949
Canada,CAN,Bosnia Herzegovina,BIH,2016,Ignore,149712
Canada,CAN,Bosnia Herzegovina,BIH,2020,Power Plant,1488
Canada,CAN,Bosnia Herzegovina,BIH,2021,Power Plant,2073
Canada,CAN,Botswana,BWA,2017,Fuel fabrication,2067
Canada,CAN,Br. Indian Ocean Terr.,IOT,2016,Ignore,197060
Canada,CAN,Brazil,BRA,2016,Fuel fabrication,102806
Canada,CAN,Brazil,BRA,2016,Ignore,5014636
Canada,CAN,Brazil,BRA,2016,Power Plant,2842252
Canada,CAN,Brazil,BRA,2017,Fuel fabrication,100596
Canada,CAN,Brazil,BRA,2017,Ignore,5291843
Canada,CAN,Brazil,BRA,2017,Power Plant,5339538
Canada,CAN,Brazil,BRA,2018,Fuel fabrication,209469
Canada,CAN,Brazil,BRA,2018,Ignore,4161552
Canada,CAN,Brazil,BRA,2018,Power Plant,12804188
Canada,CAN,Brazil,BRA,2019,Fuel fabrication,1718
Canada,CAN,Brazil,BRA,2019,Ignore,5051989
Canada,CAN,Brazil,BRA,2019,Power Plant,2621738
Canada,CAN,Brazil,BRA,2020,Ignore,7247432
Canada,CAN,Brazil,BRA,2020,Power Plant,7062690
Canada,CAN,Brazil,BRA,2021,Fuel fabrication,71
Canada,CAN,Brazil,BRA,2021,Ignore,1051024
Canada,CAN,Brazil,BRA,2021,Mining,24485138
Canada,CAN,Brazil,BRA,2021,Power Plant,8151224
Canada,CAN,Brunei Darussalam,BRN,2021,Power Plant,10172
Canada,CAN,Bulgaria,BGR,2017,Ignore,110053
Canada,CAN,Bulgaria,BGR,2018,Ignore,1617769
Canada,CAN,Bulgaria,BGR,2019,Ignore,210571
Canada,CAN,Bulgaria,BGR,2020,Ignore,582530
Canada,CAN,Bulgaria,BGR,2021,Ignore,16177
Canada,CAN,Burkina Faso,BFA,2018,Enrichment,13402
Canada,CAN,Burkina Faso,BFA,2018,Fuel fabrication,501
Canada,CAN,Cameroon,CMR,2017,Fuel fabrication,74
Canada,CAN,Cameroon,CMR,2021,Ignore,179915
Canada,CAN,Cayman Isds,CYM,2017,Ignore,711
Canada,CAN,Cayman Isds,CYM,2021,Ignore,150
Canada,CAN,Chile,CHL,2016,Fuel fabrication,21822
Canada,CAN,Chile,CHL,2016,Power Plant,56044
Canada,CAN,Chile,CHL,2017,Fuel fabrication,15618
Canada,CAN,Chile,CHL,2017,Power Plant,112221
Canada,CAN,Chile,CHL,2018,Fuel fabrication,9532
Canada,CAN,Chile,CHL,2018,Power Plant,261935
Canada,CAN,Chile,CHL,2019,Enrichment,452
Canada,CAN,Chile,CHL,2019,Fuel fabrication,21613
Canada,CAN,Chile,CHL,2019,Ignore,14532
Canada,CAN,Chile,CHL,2019,Power Plant,389845
Canada,CAN,Chile,CHL,2020,Enrichment,2704420
Canada,CAN,Chile,CHL,2020,Ignore,8165
Canada,CAN,Chile,CHL,2020,Power Plant,257172
Canada,CAN,Chile,CHL,2021,Enrichment,190741
Canada,CAN,Chile,CHL,2021,Ignore,274966
Canada,CAN,Chile,CHL,2021,Power Plant,103199
Canada,CAN,China,CHN,2016,Fuel fabrication,7607040
Canada,CAN,China,CHN,2016,Ignore,14353228
Canada,CAN,China,CHN,2016,Mining,109692948
Canada,CAN,China,CHN,2016,Power Plant,33018854
Canada,CAN,China,CHN,2017,Enrichment,395225
Canada,CAN,China,CHN,2017,Fuel fabrication,21688898
Canada,CAN,China,CHN,2017,Ignore,31140057
Canada,CAN,China,CHN,2017,Power Plant,110610902
Canada,CAN,China,CHN,2018,Fuel fabrication,18396141
Canada,CAN,China,CHN,2018,Ignore,28127823
Canada,CAN,China,CHN,2018,Power Plant,70315860
Canada,CAN,China,CHN,2019,Enrichment,1029
Canada,CAN,China,CHN,2019,Fuel fabrication,26215968
Canada,CAN,China,CHN,2019,Ignore,28959159
Canada,CAN,China,CHN,2019,Power Plant,37378301
Canada,CAN,China,CHN,2020,Fuel fabrication,25403748
Canada,CAN,China,CHN,2020,Ignore,9990573
Canada,CAN,China,CHN,2020,Power Plant,21867677
Canada,CAN,China,CHN,2021,Enrichment,17280
Canada,CAN,China,CHN,2021,Fuel fabrication,11142778
Canada,CAN,China,CHN,2021,Ignore,3662847
Canada,CAN,China,CHN,2021,Power Plant,42938204
Canada,CAN,Christmas Isds,CXR,2016,Ignore,678
Canada,CAN,Cocos Isds,CCK,2019,Ignore,8499
Canada,CAN,Colombia,COL,2016,Ignore,279921
Canada,CAN,Colombia,COL,2016,Power Plant,28973
Canada,CAN,Colombia,COL,2017,Ignore,666741
Canada,CAN,Colombia,COL,2017,Power Plant,509016
Canada,CAN,Colombia,COL,2018,Fuel fabrication,183
Canada,CAN,Colombia,COL,2018,Ignore,2084026
Canada,CAN,Colombia,COL,2018,Power Plant,93102
Canada,CAN,Colombia,COL,2019,Fuel fabrication,2669
Canada,CAN,Colombia,COL,2019,Ignore,721822
Canada,CAN,Colombia,COL,2019,Power Plant,61335
Canada,CAN,Colombia,COL,2020,Ignore,916883
Canada,CAN,Colombia,COL,2020,Power Plant,28124
Canada,CAN,Colombia,COL,2021,Enrichment,25293
Canada,CAN,Colombia,COL,2021,Fuel fabrication,635
Canada,CAN,Colombia,COL,2021,Ignore,360337
Canada,CAN,Colombia,COL,2021,Power Plant,20469
Canada,CAN,Congo,COG,2017,Spent Fuel / HLW,8896
Canada,CAN,Costa Rica,CRI,2016,Ignore,61625
Canada,CAN,Costa Rica,CRI,2017,Ignore,117944
Canada,CAN,Costa Rica,CRI,2018,Ignore,68852
Canada,CAN,Costa Rica,CRI,2019,Ignore,84383
Canada,CAN,Costa Rica,CRI,2020,Ignore,186505
Canada,CAN,Costa Rica,CRI,2021,Enrichment,29977
Canada,CAN,Costa Rica,CRI,2021,Ignore,54967
Canada,CAN,Croatia,HRV,2016,Enrichment,339
Canada,CAN,Croatia,HRV,2016,Ignore,116
Canada,CAN,Croatia,HRV,2019,Ignore,456197
Canada,CAN,Cuba,CUB,2016,Fuel fabrication,3704
Canada,CAN,Cuba,CUB,2016,Ignore,419437
Canada,CAN,Cuba,CUB,2017,Ignore,892096
Canada,CAN,Cuba,CUB,2018,Ignore,88649
Canada,CAN,Cuba,CUB,2019,Power Plant,4029
Canada,CAN,Cuba,CUB,2020,Ignore,130690
Canada,CAN,Cuba,CUB,2021,Ignore,27784
Canada,CAN,Cyprus,CYP,2016,Ignore,2155
Canada,CAN,Czech Rep.,CZE,2016,Enrichment,398
Canada,CAN,Czech Rep.,CZE,2016,Ignore,36265
Canada,CAN,Czech Rep.,CZE,2016,Power Plant,29496
Canada,CAN,Czech Rep.,CZE,2017,Ignore,1475581
Canada,CAN,Czech Rep.,CZE,2017,Power Plant,19295
Canada,CAN,Czech Rep.,CZE,2018,Enrichment,29699
Canada,CAN,Czech Rep.,CZE,2018,Fuel fabrication,2608
Canada,CAN,Czech Rep.,CZE,2018,Ignore,72832
Canada,CAN,Czech Rep.,CZE,2018,Power Plant,331242
Canada,CAN,Czech Rep.,CZE,2019,Ignore,17428
Canada,CAN,Czech Rep.,CZE,2019,Power Plant,161634
Canada,CAN,Czech Rep.,CZE,2020,Enrichment,100924
Canada,CAN,Czech Rep.,CZE,2020,Ignore,85238
Canada,CAN,Czech Rep.,CZE,2020,Power Plant,198379
Canada,CAN,Czech Rep.,CZE,2021,Ignore,63126
Canada,CAN,Czech Rep.,CZE,2021,Power Plant,161925
Canada,CAN,Dem. Rep. of the Congo,COD,2020,Ignore,7930
Canada,CAN,Denmark,DNK,2016,Ignore,734661
Canada,CAN,Denmark,DNK,2017,Ignore,1869077
Canada,CAN,Denmark,DNK,2018,Ignore,2923
Canada,CAN,Denmark,DNK,2019,Ignore,4340
Canada,CAN,Denmark,DNK,2020,Ignore,78638
Canada,CAN,Denmark,DNK,2021,Ignore,1650061
Canada,CAN,Denmark,DNK,2021,Power Plant,21448
Canada,CAN,Djibouti,DJI,2020,Ignore,1048
Canada,CAN,Dominican Rep.,DOM,2019,Power Plant,1267
Canada,CAN,Dominican Rep.,DOM,2021,Ignore,270794
Canada,CAN,Ecuador,ECU,2017,Ignore,396
Canada,CAN,Ecuador,ECU,2018,Fuel fabrication,24345
Canada,CAN,Ecuador,ECU,2018,Power Plant,5395
Canada,CAN,Ecuador,ECU,2019,Power Plant,4593
Canada,CAN,Ecuador,ECU,2021,Ignore,790
Canada,CAN,Egypt,EGY,2016,Ignore,225996
Canada,CAN,Egypt,EGY,2017,Ignore,391663
Canada,CAN,Egypt,EGY,2018,Ignore,524284
Canada,CAN,Egypt,EGY,2018,Power Plant,207095
Canada,CAN,Egypt,EGY,2018,Spent Fuel / HLW,57310
Canada,CAN,Egypt,EGY,2019,Ignore,559820
Canada,CAN,Egypt,EGY,2019,Power Plant,136543
Canada,CAN,Egypt,EGY,2020,Enrichment,114599
Canada,CAN,Egypt,EGY,2021,Enrichment,127603
Canada,CAN,Egypt,EGY,2021,Power Plant,79161
Canada,CAN,El Salvador,SLV,2018,Ignore,3254
Canada,CAN,El Salvador,SLV,2018,Power Plant,453
Canada,CAN,El Salvador,SLV,2019,Power Plant,22182
Canada,CAN,El Salvador,SLV,2020,Ignore,187382
Canada,CAN,Estonia,EST,2016,Fuel fabrication,334310
Canada,CAN,Estonia,EST,2016,Ignore,1277
Canada,CAN,Estonia,EST,2016,Power Plant,907
Canada,CAN,Estonia,EST,2017,Fuel fabrication,743895
Canada,CAN,Estonia,EST,2017,Power Plant,3034
Canada,CAN,Estonia,EST,2018,Fuel fabrication,1436957
Canada,CAN,Estonia,EST,2018,Power Plant,198
Canada,CAN,Estonia,EST,2019,Fuel fabrication,349868
Canada,CAN,Estonia,EST,2020,Power Plant,186
Canada,CAN,Estonia,EST,2021,Fuel fabrication,98463
Canada,CAN,Ethiopia,ETH,2016,Ignore,233078
Canada,CAN,Finland,FIN,2016,Fuel fabrication,428
Canada,CAN,Finland,FIN,2016,Power Plant,2432
Canada,CAN,Finland,FIN,2017,Ignore,37716
Canada,CAN,Finland,FIN,2018,Fuel fabrication,13768
Canada,CAN,Finland,FIN,2019,Fuel fabrication,19459
Canada,CAN,Finland,FIN,2020,Fuel fabrication,3348
Canada,CAN,Finland,FIN,2020,Ignore,116857
Canada,CAN,Finland,FIN,2020,Power Plant,5343
Canada,CAN,Finland,FIN,2021,Fuel fabrication,19549
Canada,CAN,Finland,FIN,2021,Ignore,921
Canada,CAN,Finland,FIN,2021,Power Plant,14591
Canada,CAN,France,FRA,2016,Enrichment,138
Canada,CAN,France,FRA,2016,Fuel fabrication,9317
Canada,CAN,France,FRA,2016,Ignore,4419330
Canada,CAN,France,FRA,2016,Mining,12729900
Canada,CAN,France,FRA,2016,Power Plant,1339834
Canada,CAN,France,FRA,2017,Enrichment,24672
Canada,CAN,France,FRA,2017,Fuel fabrication,7112
Canada,CAN,France,FRA,2017,Ignore,8956347
Canada,CAN,France,FRA,2017,Mining,4397
Canada,CAN,France,FRA,2017,Power Plant,4555813
Canada,CAN,France,FRA,2018,Enrichment,1398
Canada,CAN,France,FRA,2018,Fuel fabrication,24808
Canada,CAN,France,FRA,2018,Ignore,4431061
Canada,CAN,France,FRA,2018,Mining,5847015
Canada,CAN,France,FRA,2018,Power Plant,4801882
Canada,CAN,France,FRA,2019,Enrichment,500
Canada,CAN,France,FRA,2019,Ignore,9814517
Canada,CAN,France,FRA,2019,Mining,34016678
Canada,CAN,France,FRA,2019,Power Plant,5653751
Canada,CAN,France,FRA,2020,Ignore,3050698
Canada,CAN,France,FRA,2020,Mining,245559853
Canada,CAN,France,FRA,2020,Power Plant,127574
Canada,CAN,France,FRA,2021,Fuel fabrication,44350
Canada,CAN,France,FRA,2021,Ignore,7490391
Canada,CAN,France,FRA,2021,Mining,11823866
Canada,CAN,France,FRA,2021,Power Plant,3402055
Canada,CAN,French Polynesia,PYF,2019,Fuel fabrication,2339
Canada,CAN,French Polynesia,PYF,2020,Ignore,77576
Canada,CAN,Georgia,GEO,2016,Power Plant,41614
Canada,CAN,Georgia,GEO,2018,Ignore,4902
Canada,CAN,Georgia,GEO,2020,Ignore,111844
Canada,CAN,Germany,DEU,2016,Fuel fabrication,89338
Canada,CAN,Germany,DEU,2016,Ignore,5163245
Canada,CAN,Germany,DEU,2016,Mining,157667176
Canada,CAN,Germany,DEU,2016,Power Plant,3086675
Canada,CAN,Germany,DEU,2017,Fuel fabrication,325331
Canada,CAN,Germany,DEU,2017,Ignore,21113413
Canada,CAN,Germany,DEU,2017,Mining,171183900
Canada,CAN,Germany,DEU,2017,Power Plant,7250467
Canada,CAN,Germany,DEU,2018,Fuel fabrication,172948
Canada,CAN,Germany,DEU,2018,Ignore,18548135
Canada,CAN,Germany,DEU,2018,Mining,202665200
Canada,CAN,Germany,DEU,2018,Power Plant,14004803
Canada,CAN,Germany,DEU,2019,Fuel fabrication,36379
Canada,CAN,Germany,DEU,2019,Ignore,13992575
Canada,CAN,Germany,DEU,2019,Mining,474754727
Canada,CAN,Germany,DEU,2019,Power Plant,8958315
Canada,CAN,Germany,DEU,2020,Enrichment,3919
Canada,CAN,Germany,DEU,2020,Fuel fabrication,4382
Canada,CAN,Germany,DEU,2020,Ignore,18881290
Canada,CAN,Germany,DEU,2020,Mining,627670216
Canada,CAN,Germany,DEU,2020,Power Plant,5416613
Canada,CAN,Germany,DEU,2021,Fuel fabrication,94610
Canada,CAN,Germany,DEU,2021,Ignore,9225223
Canada,CAN,Germany,DEU,2021,Mining,197030583
Canada,CAN,Germany,DEU,2021,Power Plant,3419461
Canada,CAN,Ghana,GHA,2016,Fuel fabrication,1585
Canada,CAN,Ghana,GHA,2017,Fuel fabrication,6615
Canada,CAN,Ghana,GHA,2018,Enrichment,469
Canada,CAN,Ghana,GHA,2019,Enrichment,1351
Canada,CAN,Greece,GRC,2019,Ignore,1131178
Canada,CAN,Greece,GRC,2020,Ignore,312533
Canada,CAN,Greece,GRC,2021,Ignore,473
Canada,CAN,Guatemala,GTM,2016,Enrichment,2869
Canada,CAN,Guatemala,GTM,2018,Fuel fabrication,1072
Canada,CAN,Guyana,GUY,2020,Fuel fabrication,2756
Canada,CAN,Guyana,GUY,2021,Fuel fabrication,1519
Canada,CAN,Honduras,HND,2017,Ignore,373944
Canada,CAN,Honduras,HND,2018,Ignore,762986
Canada,CAN,Hong Kong,HKG,2016,Fuel fabrication,496582
Canada,CAN,Hong Kong,HKG,2016,Ignore,971065
Canada,CAN,Hong Kong,HKG,2016,Power Plant,79454
Canada,CAN,Hong Kong,HKG,2017,Fuel fabrication,242387
Canada,CAN,Hong Kong,HKG,2017,Ignore,1492097
Canada,CAN,Hong Kong,HKG,2017,Power Plant,14381
Canada,CAN,Hong Kong,HKG,2018,Fuel fabrication,266372
Canada,CAN,Hong Kong,HKG,2018,Ignore,1363362
Canada,CAN,Hong Kong,HKG,2018,Power Plant,304588
Canada,CAN,Hong Kong,HKG,2019,Fuel fabrication,160071
Canada,CAN,Hong Kong,HKG,2019,Ignore,1079314
Canada,CAN,Hong Kong,HKG,2019,Power Plant,1457049
Canada,CAN,Hong Kong,HKG,2020,Ignore,928893
Canada,CAN,Hong Kong,HKG,2020,Power Plant,827756
Canada,CAN,Hong Kong,HKG,2021,Ignore,430833
Canada,CAN,Hong Kong,HKG,2021,Power Plant,530841
Canada,CAN,Hungary,HUN,2016,Ignore,369279
Canada,CAN,Hungary,HUN,2017,Enrichment,3082
Canada,CAN,Hungary,HUN,2017,Fuel fabrication,25740
Canada,CAN,Hungary,HUN,2017,Ignore,29721
Canada,CAN,Hungary,HUN,2019,Mining,276
