source,source_iso3,recipient,recipient_iso3,category,sum_value_usd
USA,USA,Romania,ROM,Power Plant,152588
USA,USA,Russian Federation,RUS,Enrichment,13384012
USA,USA,Russian Federation,RUS,Fuel fabrication,21550048
USA,USA,Russian Federation,RUS,Ignore,18691786
USA,USA,Russian Federation,RUS,Mining,108897095
USA,USA,Russian Federation,RUS,Power Plant,1124870
USA,USA,Rwanda,RWA,Fuel fabrication,2070
USA,USA,Rwanda,RWA,Ignore,43932
USA,USA,Rwanda,RWA,Power Plant,1715
USA,USA,Saint Kitts and Nevis,KNA,Ignore,7292
USA,USA,Saint Lucia,LCA,Enrichment,9941
USA,USA,Saint Lucia,LCA,Power Plant,3207
USA,USA,Saint Vincent and the Grenadines,VCT,Enrichment,6712
USA,USA,Saint Vincent and the Grenadines,VCT,Ignore,18476
USA,USA,Samoa,WSM,Enrichment,11700
USA,USA,Saudi Arabia,SAU,Enrichment,17626062
USA,USA,Saudi Arabia,SAU,Fuel fabrication,688914
USA,USA,Saudi Arabia,SAU,Ignore,23690843
USA,USA,Saudi Arabia,SAU,Mining,7098
USA,USA,Saudi Arabia,SAU,Power Plant,1218811
USA,USA,Saudi Arabia,SAU,Spent Fuel / HLW,10026
USA,USA,Senegal,SEN,Enrichment,4792
USA,USA,Senegal,SEN,Fuel fabrication,1564
USA,USA,Senegal,SEN,Ignore,354759
USA,USA,Senegal,SEN,Power Plant,28900
USA,USA,Serbia,SRB,Enrichment,8250
USA,USA,Serbia,SRB,Fuel fabrication,168325
USA,USA,Serbia,SRB,Ignore,331097
USA,USA,Serbia,SRB,Power Plant,57234
USA,USA,Seychelles,SYC,Fuel fabrication,3801
USA,USA,Seychelles,SYC,Power Plant,369
USA,USA,Sierra Leone,SLE,Ignore,3692
USA,USA,Singapore,SGP,Enrichment,1747574
USA,USA,Singapore,SGP,Fuel fabrication,20841153
USA,USA,Singapore,SGP,Ignore,45797994
USA,USA,Singapore,SGP,Mining,2822
USA,USA,Singapore,SGP,Power Plant,36622888
USA,USA,Slovakia,SVK,Enrichment,13531
USA,USA,Slovakia,SVK,Fuel fabrication,25845
USA,USA,Slovakia,SVK,Ignore,199305
USA,USA,Slovakia,SVK,Power Plant,696
USA,USA,Slovenia,SVN,Enrichment,2887
USA,USA,Slovenia,SVN,Fuel fabrication,203212134
USA,USA,Slovenia,SVN,Ignore,820675
USA,USA,Slovenia,SVN,Mining,126
USA,USA,Slovenia,SVN,Power Plant,1259423
USA,USA,South Africa,ZAF,Enrichment,23308
USA,USA,South Africa,ZAF,Fuel fabrication,2904717
USA,USA,South Africa,ZAF,Ignore,10073175
USA,USA,South Africa,ZAF,Mining,5075191
USA,USA,South Africa,ZAF,Power Plant,1028429
USA,USA,Spain,ESP,Enrichment,244119068
USA,USA,Spain,ESP,Fuel fabrication,153972800
USA,USA,Spain,ESP,Ignore,7313144
USA,USA,Spain,ESP,Mining,4200
USA,USA,Spain,ESP,Power Plant,17863834
USA,USA,Spain,ESP,Spent Fuel / HLW,57523
USA,USA,Sri Lanka,LKA,Enrichment,115
USA,USA,Sri Lanka,LKA,Fuel fabrication,13806
USA,USA,Sri Lanka,LKA,Ignore,260421
USA,USA,Sri Lanka,LKA,Power Plant,10557
USA,USA,Suriname,SUR,Enrichment,41814
USA,USA,Suriname,SUR,Fuel fabrication,52919
USA,USA,Suriname,SUR,Ignore,31159
USA,USA,Suriname,SUR,Power Plant,2920
USA,USA,Suriname,SUR,Spent Fuel / HLW,7868
USA,USA,Swaziland,SWZ,Fuel fabrication,60
USA,USA,Swaziland,SWZ,Ignore,11118
USA,USA,Swaziland,SWZ,Power Plant,83
USA,USA,Sweden,SWE,Enrichment,19543
USA,USA,Sweden,SWE,Fuel fabrication,156016967
USA,USA,Sweden,SWE,Ignore,2652710
USA,USA,Sweden,SWE,Mining,2425
USA,USA,Sweden,SWE,Power Plant,104544371
USA,USA,Switzerland,CHE,Enrichment,28429
USA,USA,Switzerland,CHE,Fuel fabrication,6295947
USA,USA,Switzerland,CHE,Ignore,11130127
USA,USA,Switzerland,CHE,Mining,1418
USA,USA,Switzerland,CHE,Power Plant,7692298
USA,USA,TFYR of Macedonia,MKD,Fuel fabrication,5882
USA,USA,TFYR of Macedonia,MKD,Ignore,127400
USA,USA,"Taiwan, China",TWN,Enrichment,1622374
USA,USA,"Taiwan, China",TWN,Fuel fabrication,453782266
USA,USA,"Taiwan, China",TWN,Ignore,95333862
USA,USA,"Taiwan, China",TWN,Mining,2363
USA,USA,"Taiwan, China",TWN,Power Plant,14844342
USA,USA,"Taiwan, China",TWN,Spent Fuel / HLW,4807
USA,USA,Tajikistan,TJK,Ignore,104618
USA,USA,Tajikistan,TJK,Mining,250
USA,USA,Thailand,THA,Enrichment,32809
USA,USA,Thailand,THA,Fuel fabrication,846674
USA,USA,Thailand,THA,Ignore,8101554
USA,USA,Thailand,THA,Mining,101365
USA,USA,Thailand,THA,Power Plant,8597843
USA,USA,Thailand,THA,Spent Fuel / HLW,24999
USA,USA,Togo,TGO,Ignore,25589
USA,USA,Trinidad and Tobago,TTO,Enrichment,86586
USA,USA,Trinidad and Tobago,TTO,Fuel fabrication,76189
USA,USA,Trinidad and Tobago,TTO,Ignore,2628807
USA,USA,Trinidad and Tobago,TTO,Mining,69
USA,USA,Trinidad and Tobago,TTO,Power Plant,101059
USA,USA,Tunisia,TUN,Enrichment,2115
USA,USA,Tunisia,TUN,Ignore,639051
USA,USA,Tunisia,TUN,Power Plant,19340
USA,USA,Turkey,TUR,Enrichment,53415
USA,USA,Turkey,TUR,Fuel fabrication,605304
USA,USA,Turkey,TUR,Ignore,13889118
USA,USA,Turkey,TUR,Mining,3545
USA,USA,Turkey,TUR,Power Plant,3719342
USA,USA,Turkmenistan,TKM,Ignore,622915
USA,USA,Turks and Caicos Isds,TCA,Enrichment,86498
USA,USA,Uganda,UGA,Enrichment,255762
USA,USA,Uganda,UGA,Ignore,9137
USA,USA,Ukraine,UKR,Enrichment,17070
USA,USA,Ukraine,UKR,Fuel fabrication,80066377
USA,USA,Ukraine,UKR,Ignore,1583356
USA,USA,Ukraine,UKR,Mining,28431
USA,USA,Ukraine,UKR,Power Plant,327877
USA,USA,United Arab Emirates,ARE,Enrichment,346519
USA,USA,United Arab Emirates,ARE,Fuel fabrication,6337860
USA,USA,United Arab Emirates,ARE,Ignore,40385530
USA,USA,United Arab Emirates,ARE,Mining,22804
USA,USA,United Arab Emirates,ARE,Power Plant,56697861
USA,USA,United Arab Emirates,ARE,Spent Fuel / HLW,112025
USA,USA,United Kingdom,GBR,Enrichment,5518039
USA,USA,United Kingdom,GBR,Fuel fabrication,69861458
USA,USA,United Kingdom,GBR,Ignore,62383129
USA,USA,United Kingdom,GBR,Mining,131300
USA,USA,United Kingdom,GBR,Power Plant,55963358
USA,USA,United Kingdom,GBR,Spent Fuel / HLW,99096
USA,USA,United Rep. of Tanzania,TZA,Enrichment,13471
USA,USA,United Rep. of Tanzania,TZA,Ignore,964005
USA,USA,Uruguay,URY,Enrichment,120657
USA,USA,Uruguay,URY,Fuel fabrication,6886
USA,USA,Uruguay,URY,Ignore,300196
USA,USA,Uruguay,URY,Power Plant,32526
USA,USA,Uzbekistan,UZB,Ignore,161754
USA,USA,Uzbekistan,UZB,Power Plant,46375
USA,USA,Venezuela,VEN,Enrichment,93625
USA,USA,Venezuela,VEN,Fuel fabrication,184492
USA,USA,Venezuela,VEN,Ignore,160942
USA,USA,Venezuela,VEN,Power Plant,74122
USA,USA,Viet Nam,VNM,Enrichment,226854
USA,USA,Viet Nam,VNM,Fuel fabrication,7252783
USA,USA,Viet Nam,VNM,Ignore,1610095
USA,USA,Viet Nam,VNM,Mining,14297
USA,USA,Viet Nam,VNM,Power Plant,774464
USA,USA,Zambia,ZMB,Fuel fabrication,65885
USA,USA,Zambia,ZMB,Ignore,114664
USA,USA,Zimbabwe,ZWE,Ignore,8915
Uganda,UGA,Angola,AGO,Power Plant,245
Uganda,UGA,Burundi,BDI,Enrichment,142
Uganda,UGA,Burundi,BDI,Power Plant,25
Uganda,UGA,Canada,CAN,Ignore,1675
Uganda,UGA,Netherlands,NLD,Ignore,2365
Uganda,UGA,USA,USA,Fuel fabrication,511835
Ukraine,UKR,Angola,AGO,Power Plant,280
Ukraine,UKR,Austria,AUT,Mining,101
Ukraine,UKR,Belarus,BLR,Ignore,4887
Ukraine,UKR,Belgium,BEL,Ignore,8022
Ukraine,UKR,Brazil,BRA,Ignore,7650
Ukraine,UKR,Bulgaria,BGR,Ignore,778
Ukraine,UKR,Canada,CAN,Ignore,3266
Ukraine,UKR,Canada,CAN,Power Plant,15
Ukraine,UKR,China,CHN,Ignore,164110
Ukraine,UKR,China,CHN,Power Plant,11559714
Ukraine,UKR,Croatia,HRV,Ignore,16045
Ukraine,UKR,Cuba,CUB,Ignore,636
Ukraine,UKR,Czech Rep.,CZE,Ignore,327437
Ukraine,UKR,Denmark,DNK,Power Plant,12383
Ukraine,UKR,Finland,FIN,Ignore,91166
Ukraine,UKR,Georgia,GEO,Ignore,4474
Ukraine,UKR,Germany,DEU,Fuel fabrication,3424946
Ukraine,UKR,Germany,DEU,Ignore,14515
Ukraine,UKR,Germany,DEU,Power Plant,216
Ukraine,UKR,Hungary,HUN,Ignore,81
Ukraine,UKR,Hungary,HUN,Power Plant,1848
Ukraine,UKR,India,IND,Fuel fabrication,43424
Ukraine,UKR,Indonesia,IDN,Ignore,10286
Ukraine,UKR,Israel,ISR,Power Plant,93876
Ukraine,UKR,Lithuania,LTU,Fuel fabrication,33470
Ukraine,UKR,Netherlands,NLD,Ignore,11781
Ukraine,UKR,Netherlands,NLD,Power Plant,486
Ukraine,UKR,New Zealand,NZL,Ignore,6865
Ukraine,UKR,Peru,PER,Power Plant,4746
Ukraine,UKR,Poland,POL,Ignore,75
Ukraine,UKR,Poland,POL,Power Plant,10280
Ukraine,UKR,Rep. of Korea,KOR,Fuel fabrication,203100
Ukraine,UKR,Rep. of Korea,KOR,Ignore,203
Ukraine,UKR,Rep. of Korea,KOR,Power Plant,117
Ukraine,UKR,Rep. of Moldova,MDA,Ignore,162
Ukraine,UKR,Rep. of Moldova,MDA,Power Plant,2790
Ukraine,UKR,Romania,ROM,Enrichment,1972
Ukraine,UKR,Russian Federation,RUS,Fuel fabrication,96326
Ukraine,UKR,Russian Federation,RUS,Ignore,11647
Ukraine,UKR,Russian Federation,RUS,Mining,462776118
Ukraine,UKR,Russian Federation,RUS,Power Plant,69284414
Ukraine,UKR,Russian Federation,RUS,Spent Fuel / HLW,149574
Ukraine,UKR,Slovakia,SVK,Power Plant,421
Ukraine,UKR,Spain,ESP,Ignore,898
Ukraine,UKR,Sweden,SWE,Power Plant,40384
Ukraine,UKR,Switzerland,CHE,Fuel fabrication,307
Ukraine,UKR,Switzerland,CHE,Ignore,13666
Ukraine,UKR,"Taiwan, China",TWN,Ignore,2913
Ukraine,UKR,Thailand,THA,Ignore,217452
Ukraine,UKR,Thailand,THA,Power Plant,1940
Ukraine,UKR,Tunisia,TUN,Power Plant,4679
Ukraine,UKR,USA,USA,Enrichment,805
Ukraine,UKR,USA,USA,Fuel fabrication,105773
Ukraine,UKR,USA,USA,Ignore,200238
Ukraine,UKR,USA,USA,Mining,271
Ukraine,UKR,United Kingdom,GBR,Ignore,8886
Ukraine,UKR,Yemen,YEM,Ignore,2352
United Arab Emirates,ARE,Algeria,DZA,Ignore,7172
United Arab Emirates,ARE,Angola,AGO,Enrichment,74
United Arab Emirates,ARE,Angola,AGO,Fuel fabrication,118
United Arab Emirates,ARE,Angola,AGO,Ignore,12928
United Arab Emirates,ARE,Angola,AGO,Power Plant,74441
United Arab Emirates,ARE,Argentina,ARG,Ignore,22408
United Arab Emirates,ARE,Australia,AUS,Ignore,41695
United Arab Emirates,ARE,Austria,AUT,Ignore,692
United Arab Emirates,ARE,Azerbaijan,AZE,Ignore,44078
United Arab Emirates,ARE,Bahrain,BHR,Fuel fabrication,61800
United Arab Emirates,ARE,Bahrain,BHR,Ignore,158081
United Arab Emirates,ARE,Belgium,BEL,Ignore,3687
United Arab Emirates,ARE,Botswana,BWA,Fuel fabrication,325
United Arab Emirates,ARE,Brazil,BRA,Ignore,1510
United Arab Emirates,ARE,Brunei Darussalam,BRN,Ignore,3645
United Arab Emirates,ARE,Bulgaria,BGR,Ignore,201
United Arab Emirates,ARE,Burundi,BDI,Enrichment,142
United Arab Emirates,ARE,Burundi,BDI,Power Plant,221
United Arab Emirates,ARE,Cameroon,CMR,Ignore,522
United Arab Emirates,ARE,Canada,CAN,Fuel fabrication,5702
United Arab Emirates,ARE,Canada,CAN,Ignore,15011
United Arab Emirates,ARE,China,CHN,Enrichment,3217
United Arab Emirates,ARE,China,CHN,Ignore,61064
United Arab Emirates,ARE,China,CHN,Power Plant,965
United Arab Emirates,ARE,China,CHN,Spent Fuel / HLW,7847
United Arab Emirates,ARE,Colombia,COL,Ignore,161
United Arab Emirates,ARE,Comoros,COM,Enrichment,313
United Arab Emirates,ARE,Comoros,COM,Ignore,125
United Arab Emirates,ARE,Comoros,COM,Power Plant,23488
United Arab Emirates,ARE,Congo,COG,Ignore,709
United Arab Emirates,ARE,Congo,COG,Power Plant,24
United Arab Emirates,ARE,Cote d'Ivoire,CIV,Ignore,147
United Arab Emirates,ARE,Cyprus,CYP,Ignore,514365
United Arab Emirates,ARE,Czech Rep.,CZE,Enrichment,1166
United Arab Emirates,ARE,Czech Rep.,CZE,Ignore,82045
United Arab Emirates,ARE,Dem. Rep. of the Congo,COD,Fuel fabrication,436
United Arab Emirates,ARE,Djibouti,DJI,Fuel fabrication,57
United Arab Emirates,ARE,Egypt,EGY,Enrichment,276760
United Arab Emirates,ARE,Egypt,EGY,Fuel fabrication,270
United Arab Emirates,ARE,Egypt,EGY,Ignore,55455
United Arab Emirates,ARE,Egypt,EGY,Power Plant,14911
United Arab Emirates,ARE,Equatorial Guinea,GNQ,Power Plant,2802
United Arab Emirates,ARE,Eritrea,ERI,Ignore,19
United Arab Emirates,ARE,Ethiopia,ETH,Enrichment,87
United Arab Emirates,ARE,Ethiopia,ETH,Fuel fabrication,1111
United Arab Emirates,ARE,Ethiopia,ETH,Ignore,5495
United Arab Emirates,ARE,Ethiopia,ETH,Mining,22577
United Arab Emirates,ARE,Ethiopia,ETH,Power Plant,114681
United Arab Emirates,ARE,France,FRA,Ignore,22597
United Arab Emirates,ARE,Gabon,GAB,Ignore,1420
United Arab Emirates,ARE,Germany,DEU,Enrichment,201
United Arab Emirates,ARE,Germany,DEU,Ignore,690474
United Arab Emirates,ARE,Germany,DEU,Mining,226907
United Arab Emirates,ARE,Germany,DEU,Power Plant,105442
United Arab Emirates,ARE,Ghana,GHA,Fuel fabrication,9184
United Arab Emirates,ARE,Ghana,GHA,Ignore,2884
United Arab Emirates,ARE,Guinea,GIN,Ignore,868
United Arab Emirates,ARE,Guyana,GUY,Fuel fabrication,1924
United Arab Emirates,ARE,Guyana,GUY,Ignore,603
United Arab Emirates,ARE,Hong Kong,HKG,Fuel fabrication,277
United Arab Emirates,ARE,Hong Kong,HKG,Ignore,262632
United Arab Emirates,ARE,India,IND,Enrichment,2200
United Arab Emirates,ARE,India,IND,Fuel fabrication,320280
United Arab Emirates,ARE,India,IND,Ignore,1261370
United Arab Emirates,ARE,India,IND,Power Plant,126452
United Arab Emirates,ARE,Indonesia,IDN,Ignore,22247
United Arab Emirates,ARE,Indonesia,IDN,Power Plant,965
United Arab Emirates,ARE,Iran,IRN,Fuel fabrication,148759
United Arab Emirates,ARE,Iran,IRN,Ignore,360676
United Arab Emirates,ARE,Iran,IRN,Power Plant,1035722
United Arab Emirates,ARE,Iraq,IRQ,Enrichment,953
United Arab Emirates,ARE,Iraq,IRQ,Fuel fabrication,6807
United Arab Emirates,ARE,Iraq,IRQ,Ignore,1123498
United Arab Emirates,ARE,Iraq,IRQ,Mining,68074
United Arab Emirates,ARE,Iraq,IRQ,Power Plant,22928
United Arab Emirates,ARE,Ireland,IRL,Power Plant,441
United Arab Emirates,ARE,Japan,JPN,Ignore,189143
United Arab Emirates,ARE,Jordan,JOR,Ignore,554
United Arab Emirates,ARE,Kazakhstan,KAZ,Ignore,22660
United Arab Emirates,ARE,Kenya,KEN,Enrichment,165
United Arab Emirates,ARE,Kenya,KEN,Ignore,13760
United Arab Emirates,ARE,Kenya,KEN,Power Plant,1750
United Arab Emirates,ARE,Kuwait,KWT,Ignore,238045
United Arab Emirates,ARE,Kuwait,KWT,Power Plant,103034
United Arab Emirates,ARE,Lebanon,LBN,Ignore,1855
United Arab Emirates,ARE,Libya,LBY,Ignore,2677
United Arab Emirates,ARE,Madagascar,MDG,Fuel fabrication,1467
United Arab Emirates,ARE,Malaysia,MYS,Ignore,26325
United Arab Emirates,ARE,Malaysia,MYS,Power Plant,482
United Arab Emirates,ARE,Maldives,MDV,Ignore,44
United Arab Emirates,ARE,Malta,MLT,Ignore,314
United Arab Emirates,ARE,Mauritania,MRT,Ignore,8291
United Arab Emirates,ARE,Mexico,MEX,Ignore,6555
United Arab Emirates,ARE,Mozambique,MOZ,Ignore,454
United Arab Emirates,ARE,Mozambique,MOZ,Power Plant,10769
United Arab Emirates,ARE,Namibia,NAM,Enrichment,2723
United Arab Emirates,ARE,Namibia,NAM,Ignore,57
United Arab Emirates,ARE,Netherlands,NLD,Ignore,16152
United Arab Emirates,ARE,Nigeria,NGA,Enrichment,41537
United Arab Emirates,ARE,Nigeria,NGA,Fuel fabrication,68154
United Arab Emirates,ARE,Nigeria,NGA,Ignore,1380010
United Arab Emirates,ARE,Nigeria,NGA,Power Plant,47322
United Arab Emirates,ARE,Nigeria,NGA,Spent Fuel / HLW,1174
United Arab Emirates,ARE,Norway,NOR,Ignore,14676
United Arab Emirates,ARE,Oman,OMN,Enrichment,23067
United Arab Emirates,ARE,Oman,OMN,Fuel fabrication,194923
United Arab Emirates,ARE,Oman,OMN,Ignore,2807471
United Arab Emirates,ARE,Oman,OMN,Mining,4268
United Arab Emirates,ARE,Oman,OMN,Power Plant,122704
United Arab Emirates,ARE,Pakistan,PAK,Enrichment,308881
United Arab Emirates,ARE,Pakistan,PAK,Ignore,184864
United Arab Emirates,ARE,Pakistan,PAK,Power Plant,19376
United Arab Emirates,ARE,Qatar,QAT,Ignore,3494
United Arab Emirates,ARE,Qatar,QAT,Power Plant,1169
United Arab Emirates,ARE,Rep. of Korea,KOR,Fuel fabrication,116
United Arab Emirates,ARE,Rep. of Korea,KOR,Ignore,19382
United Arab Emirates,ARE,Rep. of Korea,KOR,Power Plant,16
United Arab Emirates,ARE,Romania,ROM,Ignore,2435
United Arab Emirates,ARE,Russian Federation,RUS,Ignore,62910
United Arab Emirates,ARE,Rwanda,RWA,Enrichment,40
United Arab Emirates,ARE,Saudi Arabia,SAU,Enrichment,4255
United Arab Emirates,ARE,Saudi Arabia,SAU,Fuel fabrication,11596
United Arab Emirates,ARE,Saudi Arabia,SAU,Ignore,993517
United Arab Emirates,ARE,Saudi Arabia,SAU,Power Plant,276748
United Arab Emirates,ARE,Senegal,SEN,Fuel fabrication,624
United Arab Emirates,ARE,Senegal,SEN,Ignore,881
United Arab Emirates,ARE,Senegal,SEN,Power Plant,253
United Arab Emirates,ARE,Seychelles,SYC,Enrichment,61
United Arab Emirates,ARE,Seychelles,SYC,Fuel fabrication,1541
United Arab Emirates,ARE,Singapore,SGP,Ignore,303976
United Arab Emirates,ARE,South Africa,ZAF,Enrichment,2000
United Arab Emirates,ARE,South Africa,ZAF,Ignore,114753
United Arab Emirates,ARE,Spain,ESP,Ignore,228
United Arab Emirates,ARE,Sri Lanka,LKA,Fuel fabrication,830
United Arab Emirates,ARE,Sri Lanka,LKA,Ignore,13
United Arab Emirates,ARE,Sudan,SDN,Enrichment,1096
United Arab Emirates,ARE,Sudan,SDN,Ignore,1909
United Arab Emirates,ARE,Sudan,SDN,Mining,1743
United Arab Emirates,ARE,Sudan,SDN,Power Plant,777
United Arab Emirates,ARE,Switzerland,CHE,Fuel fabrication,5
United Arab Emirates,ARE,Switzerland,CHE,Ignore,254
United Arab Emirates,ARE,Switzerland,CHE,Power Plant,258
United Arab Emirates,ARE,Syria,SYR,Ignore,265
United Arab Emirates,ARE,Thailand,THA,Ignore,4327
United Arab Emirates,ARE,Trinidad and Tobago,TTO,Ignore,686
United Arab Emirates,ARE,Tunisia,TUN,Ignore,15865
United Arab Emirates,ARE,Turkey,TUR,Ignore,26541
United Arab Emirates,ARE,Turkey,TUR,Power Plant,23489
United Arab Emirates,ARE,Turkmenistan,TKM,Ignore,6568
United Arab Emirates,ARE,USA,USA,Enrichment,6051
United Arab Emirates,ARE,USA,USA,Ignore,663825
United Arab Emirates,ARE,Uganda,UGA,Fuel fabrication,99
United Arab Emirates,ARE,Uganda,UGA,Ignore,6965
United Arab Emirates,ARE,Uganda,UGA,Power Plant,36
United Arab Emirates,ARE,United Kingdom,GBR,Fuel fabrication,16741
United Arab Emirates,ARE,United Kingdom,GBR,Ignore,110464
United Arab Emirates,ARE,United Rep. of Tanzania,TZA,Enrichment,1076
United Arab Emirates,ARE,United Rep. of Tanzania,TZA,Ignore,1569
United Arab Emirates,ARE,United Rep. of Tanzania,TZA,Power Plant,666
United Arab Emirates,ARE,Uzbekistan,UZB,Ignore,96
United Arab Emirates,ARE,Viet Nam,VNM,Ignore,5630
United Arab Emirates,ARE,Yemen,YEM,Ignore,2621
United Arab Emirates,ARE,Zambia,ZMB,Enrichment,632
United Arab Emirates,ARE,Zambia,ZMB,Power Plant,569
United Kingdom,GBR,Albania,ALB,Ignore,11491
United Kingdom,GBR,Algeria,DZA,Ignore,283660
United Kingdom,GBR,Algeria,DZA,Power Plant,189734
United Kingdom,GBR,Angola,AGO,Enrichment,152438
United Kingdom,GBR,Angola,AGO,Ignore,342557
United Kingdom,GBR,Angola,AGO,Power Plant,25175
United Kingdom,GBR,Antigua and Barbuda,ATG,Enrichment,24521
United Kingdom,GBR,Antigua and Barbuda,ATG,Ignore,59009
United Kingdom,GBR,Argentina,ARG,Enrichment,2164
United Kingdom,GBR,Argentina,ARG,Ignore,317455
United Kingdom,GBR,Argentina,ARG,Power Plant,2722326
United Kingdom,GBR,Armenia,ARM,Ignore,23901
United Kingdom,GBR,Australia,AUS,Enrichment,25907
United Kingdom,GBR,Australia,AUS,Fuel fabrication,370180
United Kingdom,GBR,Australia,AUS,Ignore,10109258
United Kingdom,GBR,Australia,AUS,Mining,19858
United Kingdom,GBR,Australia,AUS,Power Plant,2426901
United Kingdom,GBR,Austria,AUT,Enrichment,2193
United Kingdom,GBR,Austria,AUT,Fuel fabrication,238492
United Kingdom,GBR,Austria,AUT,Ignore,2158170
United Kingdom,GBR,Austria,AUT,Mining,687
United Kingdom,GBR,Austria,AUT,Power Plant,581819
United Kingdom,GBR,Austria,AUT,Spent Fuel / HLW,3714
United Kingdom,GBR,Azerbaijan,AZE,Ignore,547578
United Kingdom,GBR,Azerbaijan,AZE,Power Plant,21622
United Kingdom,GBR,Bahrain,BHR,Fuel fabrication,117
United Kingdom,GBR,Bahrain,BHR,Ignore,118428
United Kingdom,GBR,Bahrain,BHR,Mining,3453
United Kingdom,GBR,Bahrain,BHR,Power Plant,33875
United Kingdom,GBR,Bangladesh,BGD,Power Plant,74068
United Kingdom,GBR,Barbados,BRB,Ignore,102525
United Kingdom,GBR,Barbados,BRB,Spent Fuel / HLW,1750
United Kingdom,GBR,Belarus,BLR,Fuel fabrication,200
United Kingdom,GBR,Belarus,BLR,Ignore,21173
United Kingdom,GBR,Belarus,BLR,Power Plant,257763
United Kingdom,GBR,Belgium,BEL,Enrichment,1767
United Kingdom,GBR,Belgium,BEL,Fuel fabrication,4451102
United Kingdom,GBR,Belgium,BEL,Ignore,11842038
United Kingdom,GBR,Belgium,BEL,Mining,350
United Kingdom,GBR,Belgium,BEL,Power Plant,22431357
United Kingdom,GBR,Bermuda,BMU,Fuel fabrication,23
United Kingdom,GBR,Bermuda,BMU,Ignore,4266
United Kingdom,GBR,Bolivia,BOL,Enrichment,88
United Kingdom,GBR,Bolivia,BOL,Ignore,29552
United Kingdom,GBR,Bolivia,BOL,Power Plant,1380
United Kingdom,GBR,Bonaire,BES,Power Plant,2180
United Kingdom,GBR,Bosnia Herzegovina,BIH,Fuel fabrication,204
United Kingdom,GBR,Bosnia Herzegovina,BIH,Ignore,5070
United Kingdom,GBR,Bosnia Herzegovina,BIH,Power Plant,595
United Kingdom,GBR,Botswana,BWA,Enrichment,1239
United Kingdom,GBR,Botswana,BWA,Fuel fabrication,190
United Kingdom,GBR,Brazil,BRA,Enrichment,20409348
United Kingdom,GBR,Brazil,BRA,Fuel fabrication,277921
United Kingdom,GBR,Brazil,BRA,Ignore,1987851
United Kingdom,GBR,Brazil,BRA,Mining,1566637
United Kingdom,GBR,Brazil,BRA,Power Plant,26567209
United Kingdom,GBR,Brunei Darussalam,BRN,Fuel fabrication,41
United Kingdom,GBR,Brunei Darussalam,BRN,Ignore,204
United Kingdom,GBR,Bulgaria,BGR,Fuel fabrication,12635
United Kingdom,GBR,Bulgaria,BGR,Ignore,678713
United Kingdom,GBR,Bulgaria,BGR,Power Plant,1485201
United Kingdom,GBR,Cambodia,KHM,Ignore,4763
United Kingdom,GBR,Cameroon,CMR,Ignore,105949
United Kingdom,GBR,Cameroon,CMR,Spent Fuel / HLW,652
United Kingdom,GBR,Canada,CAN,Enrichment,32981
United Kingdom,GBR,Canada,CAN,Fuel fabrication,649196
United Kingdom,GBR,Canada,CAN,Ignore,1348606
United Kingdom,GBR,Canada,CAN,Mining,2260034
United Kingdom,GBR,Canada,CAN,Power Plant,29224998
United Kingdom,GBR,Cayman Isds,CYM,Enrichment,5361
United Kingdom,GBR,Chad,TCD,Ignore,124408
United Kingdom,GBR,Chad,TCD,Power Plant,8047
United Kingdom,GBR,Chile,CHL,Enrichment,191
United Kingdom,GBR,Chile,CHL,Fuel fabrication,1985
United Kingdom,GBR,Chile,CHL,Ignore,1582118
United Kingdom,GBR,Chile,CHL,Power Plant,16524
United Kingdom,GBR,China,CHN,Enrichment,112381722
United Kingdom,GBR,China,CHN,Fuel fabrication,163793
United Kingdom,GBR,China,CHN,Ignore,3045930
United Kingdom,GBR,China,CHN,Mining,26413
United Kingdom,GBR,China,CHN,Power Plant,126767980
United Kingdom,GBR,Colombia,COL,Ignore,883894
United Kingdom,GBR,Colombia,COL,Power Plant,36395
United Kingdom,GBR,Congo,COG,Enrichment,55
United Kingdom,GBR,Congo,COG,Ignore,19623
United Kingdom,GBR,Costa Rica,CRI,Fuel fabrication,2845
United Kingdom,GBR,Costa Rica,CRI,Ignore,2777
United Kingdom,GBR,Costa Rica,CRI,Power Plant,5828
United Kingdom,GBR,Cote d'Ivoire,CIV,Ignore,42820
United Kingdom,GBR,Cote d'Ivoire,CIV,Power Plant,4511
United Kingdom,GBR,Croatia,HRV,Ignore,146657
United Kingdom,GBR,Croatia,HRV,Power Plant,9340338
United Kingdom,GBR,Cuba,CUB,Ignore,31642
United Kingdom,GBR,Cuba,CUB,Power Plant,1448
United Kingdom,GBR,Cyprus,CYP,Fuel fabrication,873
United Kingdom,GBR,Cyprus,CYP,Ignore,1016316
United Kingdom,GBR,Cyprus,CYP,Power Plant,18497
United Kingdom,GBR,Czech Rep.,CZE,Enrichment,1111
United Kingdom,GBR,Czech Rep.,CZE,Fuel fabrication,86806
United Kingdom,GBR,Czech Rep.,CZE,Ignore,4815443
United Kingdom,GBR,Czech Rep.,CZE,Mining,25699
United Kingdom,GBR,Czech Rep.,CZE,Power Plant,1215814
United Kingdom,GBR,Denmark,DNK,Enrichment,13157
United Kingdom,GBR,Denmark,DNK,Fuel fabrication,6155
United Kingdom,GBR,Denmark,DNK,Ignore,4816485
